row,col,EVI_1,EVI_2,EVI_3,EVI_4,EVI_5,EVI_6,EVI_7,EVI_8,EVI_9,EVI_10,EVI_11,EVI_12,EVI_13,EVI_14,EVI_15,EVI_16,EVI_17,EVI_18,EVI_19,EVI_20,EVI_21,EVI_22,EVI_23,EVI_24,EVI_25,EVI_26,EVI_27,EVI_28,EVI_29,EVI_30,EVI_31,EVI_32,EVI_33,EVI_34,EVI_35,EVI_36,EVI_37,EVI_38,EVI_39,EVI_40,EVI_41,EVI_42,EVI_43,EVI_44,EVI_45,EVI_46
26,5,-0.116569,-0.116569,-0.116569,-0.094250,-0.071931,-0.042209,-0.073536,-0.031029,0.011478,0.129793,0.248108,0.423298,0.451079,0.487135,0.708023,0.612343,0.557201,0.530254,0.625272,0.213111,0.047461,0.016960,-0.013541,0.092233,0.198008,0.369232,0.540457,0.574207,0.683008,0.738633,0.757134,0.739767,0.692584,0.645400,0.598217,0.437248,0.419899,0.295943,0.171987,0.117887,0.063787,0.009687,-0.025572,-0.014056,-0.001433,-0.020862
26,6,-0.116569,-0.116569,-0.116569,-0.086247,-0.055925,-0.047434,-0.073536,0.022282,0.005607,0.144809,0.284012,0.423298,0.586425,0.495449,0.733951,0.612343,0.593329,0.544845,0.625272,0.227802,0.047725,0.011452,-0.024820,0.105810,0.236441,0.387555,0.538669,0.591296,0.693220,0.738633,0.757134,0.761803,0.719731,0.677660,0.635589,0.474261,0.446231,0.385229,0.324228,0.219381,0.114534,0.009687,-0.023138,-0.049437,-0.052206,-0.054975
26,7,-0.116628,-0.116628,-0.116628,-0.086276,-0.055925,-0.028852,-0.058381,0.022282,0.101514,0.231870,0.362226,0.460006,0.586425,0.472978,0.733951,0.633162,0.593329,0.598380,0.627953,0.227802,0.037666,0.006423,-0.024820,0.105810,0.236441,0.378322,0.520204,0.591296,0.693220,0.736878,0.754412,0.768632,0.724284,0.679937,0.635589,0.466336,0.464138,0.374569,0.324228,0.218720,0.113212,0.007704,-0.055056,-0.049437,-0.052206,-0.054975
26,8,-0.097852,-0.097852,-0.097852,-0.064658,-0.031463,-0.028852,-0.018277,0.026935,0.037883,0.160732,0.283581,0.460006,0.586425,0.475811,0.684999,0.656193,0.592990,0.449625,0.627953,0.202970,0.043570,0.019022,-0.005527,0.120655,0.246837,0.361827,0.476818,0.616775,0.676860,0.736878,0.754412,0.778140,0.709243,0.640346,0.571448,0.466198,0.455743,0.374569,0.328798,0.205866,0.082934,-0.039998,-0.059808,-0.049687,-0.049687,-0.049687
26,9,-0.101972,-0.101972,-0.101972,-0.086781,-0.071590,-0.057366,-0.056727,0.026935,0.019146,0.151363,0.283581,0.433527,0.564205,0.475811,0.684999,0.615499,0.550718,0.444040,0.507362,0.153603,0.007459,-0.003119,-0.013696,0.114147,0.241990,0.362526,0.483061,0.616775,0.676860,0.736878,0.755450,0.712990,0.664174,0.615358,0.566542,0.466198,0.455743,0.354550,0.328798,0.215375,0.101951,-0.011472,-0.062106,-0.061858,-0.061858,-0.061858
26,10,-0.101972,-0.101972,-0.101972,-0.086781,-0.071590,-0.057366,-0.056727,0.026935,0.019146,0.151363,0.283581,0.433527,0.564205,0.475811,0.684999,0.615499,0.550718,0.444040,0.507362,0.153603,0.007459,-0.003119,-0.013696,0.114147,0.241990,0.362526,0.483061,0.616775,0.676860,0.736878,0.755450,0.712990,0.664174,0.615358,0.566542,0.466198,0.455743,0.354550,0.328798,0.215375,0.101951,-0.011472,-0.062106,-0.061858,-0.061858,-0.061858
26,11,-0.107820,-0.107820,-0.107820,-0.087598,-0.067376,-0.039773,-0.049989,0.027621,0.102355,0.212539,0.322722,0.433527,0.564205,0.475811,0.675423,0.615499,0.580889,0.482635,0.526863,0.138382,-0.016743,-0.013977,-0.011211,0.115389,0.241990,0.363401,0.484813,0.597080,0.664545,0.735357,0.755450,0.712990,0.664174,0.615358,0.566542,0.469911,0.440159,0.300163,0.277901,0.177297,0.076692,-0.023912,-0.056880,-0.061858,-0.057534,-0.053211
26,12,-0.038067,-0.038067,-0.038067,-0.007241,0.023585,-0.039773,0.015682,0.027621,0.102355,0.221868,0.341382,0.432164,0.446318,0.457943,0.596913,0.627883,0.506007,0.473769,0.526863,0.141507,0.001054,-0.005079,-0.011211,0.109269,0.229748,0.357281,0.484813,0.597080,0.599129,0.735357,0.692141,0.678024,0.638403,0.598782,0.559161,0.439785,0.433182,0.265759,0.277901,0.176988,0.076075,-0.024838,-0.049336,-0.057763,-0.066862,-0.075961
26,13,-0.058694,-0.058694,-0.058694,-0.048100,-0.037505,-0.013593,-0.007149,0.045638,0.101660,0.179842,0.258024,0.432164,0.559844,0.457943,0.557033,0.566009,0.466066,0.473769,0.505319,0.095381,0.001054,0.019590,0.038126,0.133937,0.229748,0.344953,0.460158,0.574066,0.599129,0.733362,0.696366,0.678024,0.638403,0.598782,0.559161,0.393092,0.386779,0.138879,0.242855,0.170896,0.098937,0.026978,-0.023812,-0.057250,-0.027411,0.002429
26,14,-0.099790,-0.099790,-0.099790,-0.090471,-0.081153,-0.046936,-0.046501,0.045638,0.021064,0.102302,0.183540,0.394583,0.559844,0.558438,0.557033,0.584192,0.502383,0.416150,0.505319,0.159940,-0.010538,-0.006258,-0.001977,0.113095,0.228168,0.339032,0.449895,0.574066,0.614597,0.739375,0.696366,0.678024,0.631391,0.584758,0.538124,0.420096,0.352050,0.178578,0.118168,0.081849,0.045530,0.009211,-0.023812,0.017167,0.016113,0.015060
26,17,-0.088117,-0.088117,-0.088117,-0.072562,-0.057007,-0.046306,-0.047953,0.011904,0.034813,0.137884,0.240956,0.382719,0.515206,0.553697,0.592187,0.568484,0.489888,0.497123,0.456730,0.106427,-0.058882,-0.012916,0.033050,0.118277,0.203504,0.351487,0.499471,0.511619,0.591193,0.710369,0.721181,0.621323,0.620038,0.618752,0.617466,0.411513,0.376381,0.290604,0.204826,0.134209,0.063592,-0.007025,-0.067679,-0.058912,-0.043822,-0.059886
26,18,-0.088117,-0.088117,-0.088117,-0.078143,-0.068169,-0.047530,-0.047953,0.011904,0.070268,0.135913,0.201559,0.377227,0.354652,0.432435,0.510218,0.488205,0.394813,0.288715,0.456730,-0.042785,-0.193894,-0.080422,0.033050,0.118277,0.203504,0.297510,0.391517,0.511619,0.591193,0.715810,0.669687,0.621323,0.620038,0.618752,0.617466,0.202593,0.307348,0.256087,0.204826,0.134209,0.063592,-0.007025,-0.049358,-0.037604,-0.026110,-0.047747
26,19,-0.088117,-0.088117,-0.088117,-0.078143,-0.068169,-0.047530,-0.047953,0.011904,0.070268,0.135913,0.201559,0.377227,0.354652,0.432435,0.510218,0.488205,0.394813,0.288715,0.456730,-0.042785,-0.193894,-0.080422,0.033050,0.118277,0.203504,0.297510,0.391517,0.511619,0.591193,0.715810,0.669687,0.621323,0.620038,0.618752,0.617466,0.202593,0.307348,0.256087,0.204826,0.134209,0.063592,-0.007025,-0.049358,-0.037604,-0.026110,-0.047747
26,20,-0.079104,-0.079104,-0.079104,-0.052848,-0.026593,0.027069,-0.050920,0.095952,0.045999,0.176301,0.306603,0.377227,0.439618,0.443844,0.510218,0.488205,0.435033,0.287446,0.361902,-0.042785,-0.034466,-0.004061,0.026345,0.107696,0.189047,0.290282,0.391517,0.551910,0.549660,0.637340,0.629332,0.621323,0.620038,0.618752,0.617466,0.365361,0.076797,0.127529,0.178260,0.107745,0.037230,-0.033284,-0.026704,-0.011404,-0.039040,-0.056883
26,21,-0.094138,-0.094138,-0.094138,-0.065474,-0.036809,0.038828,-0.086313,0.095952,0.045999,0.151347,0.256695,0.425331,0.445695,0.443844,0.625521,0.633608,0.559531,0.512310,0.411189,0.091792,-0.034466,-0.016310,0.001846,0.112451,0.223056,0.314256,0.405457,0.551910,0.661673,0.728074,0.724664,0.710998,0.698465,0.685933,0.673400,0.464207,0.438952,0.374366,0.309780,0.213277,0.116773,0.020270,-0.066021,-0.061940,-0.039040,-0.056883
26,22,-0.080953,-0.080953,-0.080953,-0.041396,-0.001840,0.038828,-0.056351,0.138210,0.047445,0.183559,0.319673,0.425331,0.445695,0.492825,0.625521,0.618785,0.565578,0.528337,0.439869,0.125257,-0.031631,-0.000929,0.029772,0.126414,0.223056,0.361082,0.499108,0.517071,0.661673,0.728074,0.788843,0.651234,0.658623,0.666012,0.673400,0.466537,0.462007,0.385894,0.309780,0.200180,0.090579,-0.019021,-0.056819,-0.061940,-0.033521,-0.033521
26,23,0.217688,0.217688,0.217688,0.107924,-0.001840,0.093645,0.224589,0.138210,0.093775,0.216511,0.339247,0.470690,0.508064,0.492825,0.711363,0.618785,0.631231,0.539129,0.439869,0.115188,-0.074917,-0.022573,0.029772,0.132321,0.234870,0.367706,0.500541,0.517071,0.689937,0.768989,0.785793,0.652151,0.659234,0.666317,0.673400,0.466537,0.443839,0.315255,0.186671,0.116441,0.046211,-0.024019,-0.011497,-0.041080,0.008741,0.008741
26,25,-0.087765,-0.089410,-0.091055,-0.070934,-0.050813,0.007756,0.103687,0.088027,0.040106,0.191373,0.342640,0.471440,0.514919,0.630740,0.736516,0.638141,0.637459,0.552999,0.464157,0.065094,0.005016,-0.006521,-0.018059,0.104263,0.226585,0.385621,0.544658,0.478689,0.714968,0.752744,0.615626,0.478509,0.555702,0.632895,0.710088,0.447126,0.404271,0.317342,0.230413,0.159485,0.088557,0.017628,-0.036059,-0.030974,-0.029746,-0.031116
26,41,0.174741,0.174741,0.174741,0.161886,0.149030,0.091254,0.274226,0.209208,0.068861,0.247483,0.426105,0.498239,0.626378,0.532686,0.659122,0.474189,0.524171,0.466757,0.458510,0.121862,-0.017620,-0.073410,-0.096953,0.033061,0.163075,0.331174,0.499274,0.587915,0.676557,0.740152,0.730631,0.653235,0.575838,0.498442,0.663687,0.483784,0.400837,0.317889,0.234942,0.151994,0.103894,0.055794,-0.010007,0.013644,0.067322,-0.010982
26,43,-0.072871,-0.072871,-0.072871,-0.072871,-0.072871,0.005361,0.119369,0.033734,0.028744,0.186209,0.343674,0.435602,0.585659,0.519741,0.657626,0.455438,0.550167,0.376039,0.342889,0.102491,-0.066246,-0.073410,0.026128,0.125665,0.225202,0.371335,0.517468,0.569435,0.621402,0.722568,0.700123,0.639752,0.579380,0.519009,0.663687,0.487655,0.432333,0.258063,0.083792,0.074203,0.045128,0.016054,0.036094,0.063640,0.058325,0.007648
26,45,-0.062864,-0.062864,-0.062864,-0.070523,-0.078181,-0.028017,0.010471,0.021842,0.043402,0.146317,0.249232,0.334937,0.477530,0.383942,0.499041,0.361624,0.446210,0.400930,0.510511,0.012028,-0.042350,-0.009394,0.071645,0.152684,0.233723,0.345958,0.458192,0.515854,0.573516,0.652304,0.619916,0.581480,0.543043,0.504606,0.620129,0.401564,0.383453,0.277409,0.171366,0.054066,0.038638,0.023209,0.007875,0.041517,0.027237,-0.023820
26,49,0.018572,0.018572,0.018572,0.045485,0.072398,0.050157,0.145208,0.010551,0.038654,0.154580,0.270507,0.383121,0.403293,0.478686,0.501600,0.510262,0.573332,0.528132,0.530727,0.129883,0.018209,-0.002059,0.037543,0.122562,0.207581,0.335099,0.462617,0.519418,0.576219,0.694935,0.636373,0.613763,0.538193,0.462622,0.387052,0.311481,0.368658,0.286857,0.205056,0.038568,0.067886,0.097203,0.048603,0.055400,0.039475,0.039475
26,50,0.018572,0.018572,0.018572,0.026628,0.034684,0.050157,-0.000667,0.002650,0.005967,0.164278,0.322589,0.408611,0.448243,0.478686,0.632839,0.605222,0.573332,0.511514,0.400370,0.152103,0.035808,-0.002059,-0.007706,0.099937,0.207581,0.339158,0.470736,0.531091,0.591446,0.694935,0.661020,0.720039,0.669593,0.619147,0.568701,0.388218,0.368658,0.286857,0.205056,0.028064,0.043330,0.058595,0.026739,-0.017793,0.032946,0.032946
26,51,-0.030004,-0.030004,-0.030004,-0.028961,-0.027919,0.017597,-0.000667,0.046963,0.005967,0.121825,0.237682,0.427817,0.526887,0.515158,0.581742,0.605222,0.546000,0.484257,0.554223,0.113692,-0.074693,-0.011877,-0.008173,0.103432,0.215036,0.346803,0.478570,0.540537,0.602503,0.694935,0.667856,0.720039,0.697878,0.675717,0.653556,0.452013,0.451465,0.374693,0.297920,0.058832,0.043624,0.028416,0.012379,-0.017793,0.001622,0.001622
26,52,0.003554,0.003554,0.003554,-0.030592,-0.064737,-0.054137,0.029580,0.046963,0.116895,0.194435,0.271975,0.361572,0.519039,0.538762,0.601784,0.624837,0.547474,0.484257,0.561587,0.156918,-0.093320,-0.037216,-0.008173,0.103432,0.215036,0.327715,0.440393,0.521448,0.602503,0.672938,0.667856,0.667804,0.663055,0.658305,0.653556,0.451729,0.320274,0.240897,0.161519,0.030391,0.023916,0.017441,0.010081,0.003288,0.001622,0.001622
27,0,0.016213,0.016213,0.016213,0.061201,0.106188,0.093891,0.119664,0.145437,0.181624,0.401051,0.354573,0.481399,0.575028,0.459689,0.655630,0.584193,0.503704,0.445832,0.608194,0.132842,0.014164,0.049833,0.085502,0.154604,0.223705,0.346400,0.469095,0.638530,0.643339,0.688211,0.651610,0.615009,0.472197,0.329386,0.380932,0.253079,0.266020,0.200396,0.134771,0.069147,0.114245,0.159343,0.144632,0.129921,0.078869,0.087677
27,1,-0.008938,-0.008938,-0.008938,0.046054,0.101045,0.073605,0.126815,0.180025,0.233235,0.326545,0.354573,0.481399,0.575028,0.461326,0.655630,0.633688,0.609529,0.608861,0.608194,0.218523,0.074593,0.080047,0.085502,0.154604,0.223705,0.358195,0.492684,0.622648,0.628258,0.724681,0.669845,0.615009,0.499846,0.384682,0.425985,0.320122,0.359188,0.283617,0.208046,0.069147,0.114245,0.159343,0.046645,0.113415,0.063719,0.017749
27,2,-0.015430,-0.015430,-0.015430,0.055117,0.125665,-0.025240,0.039065,0.103370,0.167675,0.326545,0.357044,0.459101,0.594099,0.461326,0.634877,0.702139,0.603672,0.635255,0.666838,0.171305,0.052164,0.038989,0.025815,0.108982,0.192149,0.342417,0.492684,0.622648,0.603567,0.724681,0.688783,0.652885,0.547884,0.442882,0.524969,0.445886,0.359188,0.312627,0.266065,0.022190,0.086475,0.150759,0.026299,-0.054899,0.034479,0.017749
27,3,-0.015430,-0.015430,-0.015430,0.055117,0.125665,-0.025240,0.039065,0.103370,0.167675,0.326545,0.357044,0.459101,0.594099,0.461326,0.634877,0.702139,0.603672,0.635255,0.666838,0.171305,0.052164,0.038989,0.025815,0.108982,0.192149,0.342417,0.492684,0.622648,0.603567,0.724681,0.688783,0.652885,0.547884,0.442882,0.524969,0.445886,0.359188,0.312627,0.266065,0.022190,0.086475,0.150759,0.026299,-0.054899,0.034479,0.017749
27,4,-0.063939,-0.063939,-0.063939,-0.028338,0.007263,-0.025240,-0.032809,0.043893,0.120594,0.208900,0.297206,0.459101,0.594099,0.495516,0.698722,0.659474,0.616497,0.641668,0.666838,0.197878,0.047461,0.036638,0.025815,0.088538,0.151260,0.321341,0.491422,0.574207,0.645660,0.738633,0.724755,0.695572,0.569227,0.442882,0.524969,0.455619,0.386628,0.326346,0.266065,0.179067,0.092068,0.005069,-0.034211,0.019158,0.034479,-0.078422
27,7,-0.067021,-0.067021,-0.067021,-0.067021,-0.067021,-0.028307,-0.068662,0.019660,0.044671,0.193140,0.341609,0.432646,0.600335,0.495938,0.716778,0.683451,0.659085,0.591710,0.627953,0.242507,0.076581,0.031108,-0.014365,0.124562,0.263488,0.391846,0.520204,0.620845,0.693715,0.765238,0.746875,0.768632,0.711904,0.655175,0.598447,0.464283,0.486031,0.341359,0.331063,0.217368,0.103672,-0.010023,-0.049870,-0.054538,-0.066778,-0.079019
27,8,-0.106318,-0.106318,-0.106318,-0.084261,-0.062203,-0.028307,-0.062920,0.012021,0.037883,0.189746,0.341609,0.432646,0.477912,0.495938,0.716778,0.693012,0.649282,0.530199,0.599315,0.232658,0.061995,0.026651,-0.008693,0.127398,0.263488,0.395978,0.528467,0.643604,0.703048,0.765238,0.746875,0.778140,0.732453,0.686766,0.641078,0.463849,0.486031,0.341359,0.352875,0.227520,0.102165,-0.023190,-0.059808,-0.049281,-0.061443,-0.073605
27,9,-0.106318,-0.106318,-0.106318,-0.089403,-0.072488,-0.058875,-0.062920,0.012021,0.045472,0.149551,0.253630,0.433527,0.456668,0.498108,0.689192,0.680182,0.611789,0.531481,0.599315,0.194769,0.043072,0.019820,-0.003432,0.120972,0.245377,0.386585,0.527794,0.643604,0.703048,0.765238,0.737465,0.767171,0.721301,0.675431,0.629561,0.463849,0.475034,0.345764,0.352875,0.231946,0.111017,-0.009912,-0.072311,-0.064546,-0.064546,-0.064546
27,10,-0.113912,-0.113912,-0.113912,-0.087636,-0.061359,-0.048626,-0.048244,0.027621,0.048025,0.175379,0.302734,0.433527,0.607196,0.498108,0.689192,0.653769,0.580889,0.568559,0.624519,0.205631,0.043033,0.021605,0.000178,0.122777,0.245377,0.378439,0.511500,0.597080,0.681841,0.735357,0.750936,0.767171,0.721301,0.675431,0.629561,0.476402,0.475034,0.300163,0.277901,0.179198,0.080495,-0.018208,-0.071538,-0.064546,-0.068093,-0.071639
27,11,-0.116356,-0.116356,-0.116356,-0.091783,-0.067210,-0.048626,-0.046748,0.027621,0.048025,0.184855,0.321684,0.469907,0.511110,0.457943,0.727836,0.627883,0.583442,0.583069,0.624519,0.269164,0.028928,0.014553,0.000178,0.102925,0.205673,0.358587,0.511500,0.597080,0.646508,0.735357,0.750936,0.749454,0.707033,0.664613,0.622192,0.451138,0.456808,0.323629,0.330150,0.212618,0.095086,-0.022446,-0.058714,-0.062009,-0.060159,-0.058308
27,12,-0.116356,-0.116356,-0.116356,-0.091783,-0.067210,-0.048626,-0.046748,0.027621,0.048025,0.184855,0.321684,0.469907,0.511110,0.457943,0.727836,0.627883,0.583442,0.583069,0.624519,0.269164,0.028928,0.014553,0.000178,0.102925,0.205673,0.358587,0.511500,0.597080,0.646508,0.735357,0.750936,0.749454,0.707033,0.664613,0.622192,0.451138,0.456808,0.323629,0.330150,0.212618,0.095086,-0.022446,-0.058714,-0.062009,-0.060159,-0.058308
27,13,-0.092952,-0.092952,-0.092952,-0.065030,-0.037108,-0.034735,0.002499,0.065782,0.104656,0.231117,0.357579,0.469907,0.514224,0.457943,0.651053,0.666610,0.566634,0.583069,0.615819,0.220913,0.028928,-0.000854,-0.030636,0.087519,0.205673,0.346175,0.486677,0.584241,0.624627,0.733404,0.728335,0.740224,0.700880,0.661536,0.622192,0.449416,0.386779,0.332035,0.330150,0.229295,0.128441,0.027586,-0.042772,-0.057250,-0.052836,-0.048422
27,14,-0.087748,-0.087748,-0.087748,-0.062428,-0.037108,-0.025429,0.001359,0.065782,0.139209,0.255856,0.372503,0.513682,0.559844,0.652349,0.744855,0.642437,0.573586,0.541072,0.615819,0.257547,0.012395,0.003874,-0.004647,0.111761,0.228168,0.363542,0.498915,0.584241,0.676378,0.733404,0.728335,0.753309,0.681581,0.609853,0.538124,0.428247,0.365135,0.222058,0.219412,0.149534,0.079656,0.009778,-0.042772,-0.027049,-0.037735,-0.048422
27,15,-0.114500,-0.114500,-0.114500,-0.072554,-0.030609,-0.043006,-0.063450,0.032751,0.098167,0.227060,0.355952,0.513682,0.544110,0.580948,0.617786,0.679334,0.560564,0.598187,0.579755,0.134793,-0.046297,-0.025472,-0.004647,0.116329,0.237304,0.373900,0.510495,0.648075,0.676378,0.733404,0.759122,0.721731,0.676214,0.630697,0.585181,0.454864,0.377154,0.222058,0.219412,0.149534,0.079656,0.009778,0.010727,0.029102,0.049117,0.069132
27,16,-0.095693,-0.095693,-0.095693,-0.079930,-0.064167,-0.043006,-0.066346,0.032751,0.008151,0.182052,0.355952,0.382719,0.506351,0.562068,0.617786,0.627404,0.560564,0.443122,0.579755,0.139068,-0.111556,-0.066900,-0.022244,0.107530,0.237304,0.368137,0.498970,0.648075,0.722038,0.756012,0.721181,0.721731,0.676214,0.630697,0.585181,0.366628,0.210932,0.152919,0.094906,0.078766,0.062626,0.046486,-0.004052,-0.003363,0.032902,0.069171
27,17,-0.066351,-0.066351,-0.066351,-0.058712,-0.051073,-0.040555,-0.037751,0.011904,0.031478,0.118619,0.205760,0.382719,0.515206,0.515130,0.515053,0.512865,0.468154,0.384535,0.522132,0.103440,-0.049888,-0.064296,0.033050,0.127279,0.221508,0.357726,0.493944,0.511619,0.599055,0.686861,0.721181,0.666133,0.615147,0.564161,0.513174,0.229654,0.210932,0.207879,0.204826,0.135233,0.065639,-0.003955,-0.026384,-0.003363,0.032902,0.022046
27,18,-0.066351,-0.066351,-0.066351,-0.057418,-0.048486,0.009873,-0.037751,0.011904,0.052708,0.128479,0.204251,0.370148,0.352435,0.437557,0.522679,0.488205,0.478606,0.353126,0.522132,-0.016944,-0.139067,-0.088359,0.023059,0.122284,0.221508,0.327603,0.433697,0.511619,0.599055,0.686861,0.664717,0.666133,0.608309,0.550485,0.492661,0.120911,0.221481,0.213154,0.204826,0.135233,0.065639,-0.003955,-0.034944,-0.017681,0.010616,-0.047747
27,19,-0.055598,-0.055598,-0.055598,-0.054855,-0.054113,-0.064313,-0.020077,-0.000501,0.012775,0.136736,0.260697,0.370148,0.529489,0.391749,0.522679,0.505203,0.395054,0.387667,0.361902,-0.016944,0.032706,0.029525,0.026345,0.107696,0.189047,0.307137,0.425226,0.499838,0.550496,0.637340,0.651737,0.666133,0.608309,0.550485,0.492661,0.195947,0.076797,0.089526,0.102255,0.059206,0.016158,-0.026891,-0.031078,-0.045414,0.010616,-0.008860
27,20,-0.086067,-0.086067,-0.086067,-0.078544,-0.071021,-0.053367,-0.073362,-0.000501,0.012775,0.102216,0.191658,0.406384,0.529489,0.391749,0.512041,0.553344,0.488458,0.454402,0.548672,0.030393,-0.057720,-0.034704,-0.011687,0.098810,0.209306,0.354207,0.499108,0.499838,0.527714,0.696283,0.628261,0.560238,0.550991,0.541743,0.532496,0.454303,0.328211,0.215233,0.102255,0.064628,0.027002,-0.010625,-0.063908,-0.061940,-0.050010,-0.089336
27,21,-0.077021,-0.077021,-0.077021,-0.067484,-0.057947,-0.053367,-0.057964,0.032438,0.031630,0.165318,0.299006,0.406384,0.418479,0.460161,0.699159,0.632161,0.568482,0.525967,0.548672,0.092489,-0.031323,-0.021505,-0.011687,0.098810,0.209306,0.350166,0.491027,0.543785,0.645011,0.732511,0.685853,0.639196,0.642785,0.646373,0.649962,0.474043,0.400739,0.327798,0.254857,-0.010108,-0.018520,-0.026931,-0.051933,-0.041080,-0.033521,-0.033521
27,22,-0.077021,-0.077021,-0.077021,-0.067484,-0.057947,-0.053367,-0.057964,0.032438,0.031630,0.165318,0.299006,0.406384,0.418479,0.460161,0.699159,0.632161,0.568482,0.525967,0.548672,0.092489,-0.031323,-0.021505,-0.011687,0.098810,0.209306,0.350166,0.491027,0.543785,0.645011,0.732511,0.685853,0.639196,0.642785,0.646373,0.649962,0.474043,0.400739,0.327798,0.254857,-0.010108,-0.018520,-0.026931,-0.051933,-0.041080,-0.033521,-0.033521
27,23,-0.060692,-0.060692,-0.060692,-0.059319,-0.057947,-0.033946,-0.025864,0.032438,0.068063,0.203655,0.339247,0.470690,0.624215,0.460161,0.699159,0.632161,0.598512,0.575106,0.428947,0.104200,-0.065908,-0.009744,0.046421,0.139464,0.232508,0.361767,0.491027,0.543785,0.652688,0.732511,0.640269,0.632553,0.638356,0.644159,0.649962,0.474043,0.454869,0.301068,0.147266,0.027448,0.003397,-0.020653,-0.007724,-0.041080,-0.041080,-0.041080
27,24,-0.050855,-0.050855,-0.050855,-0.046300,-0.041744,-0.029220,-0.011207,0.088027,0.062947,0.201209,0.339471,0.470690,0.624215,0.460161,0.691714,0.620289,0.549689,0.587008,0.482162,0.239653,0.050556,0.025784,0.001011,0.116760,0.232508,0.345875,0.459241,0.478689,0.652688,0.756781,0.637524,0.665076,0.660038,0.655000,0.649962,0.441218,0.421845,0.284556,0.147266,0.027448,0.026408,0.025368,-0.033327,-0.028349,-0.028349,-0.028349
27,25,-0.067917,-0.067917,-0.067917,-0.066539,-0.065161,-0.029220,-0.024035,0.088027,0.109629,0.229054,0.348479,0.495171,0.495566,0.589070,0.723819,0.647828,0.667667,0.616238,0.482162,0.277239,0.056671,0.028841,0.001011,0.114799,0.228586,0.337397,0.446208,0.478689,0.618853,0.756781,0.687782,0.549117,0.569807,0.590497,0.671777,0.404659,0.458256,0.388191,0.318127,0.111924,0.043451,-0.025021,-0.033066,-0.052956,-0.052956,-0.052956
